,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.1 Total Costs,A.1_Expected Number of Deaths,A.1_Expected Annual Damage,A.2 Total Costs,A.2_Expected Number of Deaths,A.2_Expected Annual Damage,A.3 Total Costs,A.3_Expected Number of Deaths,A.3_Expected Annual Damage,A.4 Total Costs,A.4_Expected Number of Deaths,A.4_Expected Annual Damage,A.5 Total Costs,A.5_Expected Number of Deaths,A.5_Expected Annual Damage,RfR Total Costs,Expected Evacuation Costs
644,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,6,6,6,7,2,4,0,2,5,0,0,1,85246019.34861892,0.0,0.0,245685456.69229835,0.0,0.0,97993913.13137662,0.0,0.0,24897022.752374187,0.003794124810948185,5726787.625559327,418782867.907021,0.42878581183290454,393745653.8208473,302400000.0,0.0
645,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,2,0,1,1,7,0,0,1,2,1,3,1,6,6,77099991.75787257,0.0,0.0,166677540.20433545,0.012356800602731526,10468867.560641726,55035350.36131962,0.07648921445542405,34736062.73399893,23442172.60850419,0.0,0.0,229107240.48360795,0.12183317808843525,111467457.29811057,540600000.0,0.0
646,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,5,0,1,7,5,1,1,1,5,0,6,5,3,2,0,92648501.6727509,0.0,0.0,205716727.57591516,0.0,0.0,92226529.59100208,0.04492741802873912,20134155.06370554,29397642.653578963,0.002017524679315966,3270107.9884360703,71218211.75553396,0.011665461310743856,10363635.298941452,641400000.0,0.0
647,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,9,0,0,0,7,0,5,0,5,4,66507014.9338145,0.0,0.0,151873791.3007238,0.008673051884960734,20561559.294629782,34968454.53783679,0.027867831956205884,34968454.53783679,28265438.623856276,0.0,0.0,147317023.23883316,0.02742289845610938,71157334.265171,508200000.0,4355.7032186520155
648,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,7,5,4,0,6,1,7,2,6,0,0,7,1,0,0,208032489.48873264,0.0,0.0,120587422.57345799,0.00899571179077442,7754821.555240839,104753225.25215748,0.0,0.0,23714257.08917156,0.006033546363456804,9452605.30767231,356195694.895412,0.3616031137668181,331158480.8092383,230600000.0,0.0
649,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,5,7,7,1,1,0,2,2,0,0,0,6,1,6,171870126.99832004,0.0,0.0,171741383.20257318,0.0,0.0,50720582.00972357,0.010637027978501535,4844074.786279587,14585804.349746415,0.009490109228431966,14585804.349746415,121855873.5953589,0.0,0.0,363800000.0,0.0
650,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,7,7,4,1,4,0,1,1,6,10,7,1,32694901.094161935,0.0,0.0,251478919.64097834,0.0,0.0,62747185.16402814,0.012133588154028211,15142291.92362209,27691154.150215574,0.00034005035187403853,1372231.7539212597,164343975.51723242,0.0,0.0,810600000.0,443.9957723055802
651,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,3,7,1,0,6,0,2,5,5,0,5,0,0,1,154372360.49308634,0.0,0.0,115501759.96298355,0.010565381928657976,8954716.875657264,66667118.903463446,0.02993994235369308,13699145.459136106,24162426.948826768,0.0,0.0,228089522.5586242,0.22025526754804162,203052308.47245046,661800000.0,0.0
652,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,3,7,0,0,4,4,1,0,0,5,6,5,2,2,5,117657018.40774402,0.0,0.0,127037869.87175934,0.005302093026657218,12645077.545182865,51646002.51774891,0.025078525947799156,31346714.890428223,41975988.987621784,0.0,0.0,106400787.69596112,0.0028889002974206365,7374757.18402403,1199900000.0,1499.898780673631
653,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,2,2,3,7,2,9,6,6,1,0,1,2,1,2,77099991.75787257,0.0,0.0,188851129.89593345,0.0,0.0,135070190.47831333,0.0,0.0,12857587.774250694,0.0,0.0,90404964.98522441,0.006118723472559815,5546149.823480699,1396000000.0,0.0
654,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,2,2,5,0,5,3,0,2,1,0,2,0,0,2,5,138836457.4382795,0.0,0.0,123860842.97277404,0.001383862657580935,7855859.176619638,56126456.72239092,0.004032675491046228,12248360.432085862,13592428.17836444,0.000610020878071287,6260347.958842662,259851689.83460557,0.03162335353257444,193047411.81130537,550900000.0,13622.94434813641
655,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,5,1,1,3,7,2,2,0,1,6,7,1,2,88511693.9986257,0.0,0.0,136042542.53165466,0.008383797230628275,7077215.160756221,92262765.08401714,0.0,0.0,24879169.161115125,0.0035386527610611392,5541820.813360998,111952814.85055783,0.0,0.0,236500000.0,0.0
656,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,1,3,0,3,4,1,0,6,0,1,1,0,2,6,118999454.50282377,0.0,0.0,114615060.04185455,0.00899571179077442,7754821.555240839,53885543.87917814,0.002461528873172896,1114534.7489937365,20685272.202677283,0.005130628191158087,7827684.42842659,261885558.42052096,0.20864424993461994,191234258.93096393,279200000.0,0.0
657,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,2,5,0,1,0,1,1,3,7,5,4,6,0,1,1,94979303.71425684,0.0,0.0,83553499.72661196,0.00682587043715927,5756387.281891534,84468530.12690154,0.0,0.0,39568339.24242337,0.0,0.0,364198772.8599607,0.34317126902550565,313268801.65941775,998900000.0,0.0
658,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,3,3,1,6,6,8,1,6,0,66507014.9338145,0.0,0.0,88728192.05056696,0.012765390890473415,10931079.605846537,75795704.53955784,0.0,0.0,52092913.614555925,0.0,0.0,176489130.98991868,0.11983256558970919,109802058.6748573,960600000.0,0.0
659,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,5,0,0,3,6,0,3,7,7,7,5,1,3,0,53972506.18695759,0.0,0.0,134145466.84380996,0.005568798233088008,13253223.411934726,66896558.46613149,0.0038343370555096058,4847582.564758322,50022004.30424159,0.0,0.0,110358944.17299068,0.021310181547920214,53933066.429553874,592800000.0,2603.720203840533
660,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,0,7,6,7,0,2,1,0,6,0,0,4,6,126745040.65873201,0.0,0.0,270346921.93940926,0.0,0.0,74499055.2511997,0.010218623356846127,30620958.960894655,17132018.484497074,0.0004232129864377591,4545560.485718966,235138461.7222942,0.02544015706274987,155694294.205315,84600000.0,11546.276761280918
661,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,4,7,5,9,7,3,0,7,0,7,0,5,7,117680843.07115024,0.0,0.0,283161434.49359226,0.0,0.0,64835987.44502628,0.0,0.0,32304948.475029543,0.0,0.0,174846709.05095285,0.033622010538313506,85891908.08495274,205800000.0,3307.3668147803664
662,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,4,5,6,0,6,6,6,1,1,6,1,7,1,3,7,191741152.90746433,0.0,0.0,159487024.0741238,0.014728036185158938,12645077.545182865,81913987.91937247,0.0,0.0,38362359.90018903,0.0,0.0,150854582.78746736,0.047887318440848585,43877942.72024177,508200000.0,0.0
663,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,5,5,3,5,1,0,3,7,0,3,0,0,0,0,204851657.20973802,0.0,0.0,163593231.7606583,0.0,0.0,77014652.55792029,0.03300413476745958,14965676.656547124,13563678.456979262,0.0032928888445274813,5110270.760371214,423273519.9969585,0.4602561351951976,423273519.9969585,30700000.0,0.0
664,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,4,2,7,0,6,0,7,5,2,2,7,4,6,2,1,173820755.1778444,0.0,0.0,73719094.89824268,0.00881168038296231,7673991.458137801,103832686.77117428,0.0,0.0,35703641.98932909,0.0,0.0,106770262.84273942,0.0,0.0,993200000.0,0.0
665,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,6,3,0,1,1,2,1,5,1,72222705.9376919,0.0,0.0,52066939.72612885,0.06037747005161974,52066939.72612885,61001668.01785916,0.0,0.0,20699316.18745729,0.0,0.0,196695923.6807029,0.1117914436551657,103099270.01749942,860900000.0,0.0
666,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,3,0,3,3,0,1,6,0,7,6,0,6,7,0,1,0,89068254.21950817,0.0,0.0,116881993.87385297,0.0014462283753881636,10334950.786526674,73946120.41768885,0.0,0.0,34608455.02071852,0.0003423735588384322,4574883.138283451,390310899.8458072,0.04783007031665495,365273685.7596335,448400000.0,29902.297764554194
667,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,6,3,7,10,6,7,1,0,1,3,4,3,2,6,168454430.087446,0.005762021818892012,55999441.49907657,316156785.38936865,0.0,0.0,59903444.52010451,0.0,0.0,26152919.996159017,0.0,0.0,115894614.23403573,0.0010013185633779072,7398836.269500401,377300000.0,1513.5751156586066
668,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,6,4,0,0,1,0,5,7,0,0,7,0,0,5,156022371.27999088,0.0,0.0,80913311.90051505,0.04970743701138454,42668189.948751,77361655.69065104,0.017750185691819294,8081320.306236014,14545616.521847295,0.0001680280758596802,283964.7403480466,299819151.99772096,0.28398667236522473,263142476.15742645,860900000.0,0.0
669,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,2,0,1,7,8,5,2,1,3,8,0,1,2,152175245.44434986,0.008433547195989682,9554409.890273422,134627383.18481773,0.024091810791557595,20561559.294629782,109274834.63792753,0.0,0.0,33489256.917187322,0.0,0.0,185506948.97495756,0.14286564533031873,131949133.20606512,121200000.0,0.0
670,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,1,0,1,0,1,9,7,5,2,3,1,77099991.75787257,0.0,0.0,66576709.69568089,0.03312214515758646,28331587.743916832,48717784.08337553,0.016465496957025517,7425564.801602576,56390111.90307679,0.0,0.0,89656908.29068159,0.0,0.0,629400000.0,0.0
671,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,7,2,0,9,3,4,4,2,1,7,7,0,1,0,151906735.46309224,0.0,0.0,162482897.41662762,0.00899571179077442,7754821.555240839,85609120.14060155,0.0,0.0,41209866.60166018,0.0009696743186013055,1480230.0861290267,393015741.36717546,0.4018329924230871,367978527.28100175,279200000.0,0.0
672,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,2,0,5,1,2,0,2,2,0,1,1,90462322.17815001,0.0,0.0,65465837.32039077,0.0265376388843872,22647421.64889297,79930357.93587255,0.0,0.0,17801752.925146896,0.0016496535736171575,2627944.2924185204,352719889.9185291,0.32939271355018834,301789918.71798617,302400000.0,0.0
673,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,6,5,0,3,1,1,1,3,0,4,3,95213987.28559849,0.0,0.0,201891344.00942335,0.0007476878039916748,611150.1286098596,72243888.85472062,0.05676088279573176,25593719.53326381,24215215.86883871,0.0015696757442779674,2316629.450517769,226636334.78950858,0.17292036810277342,158541617.0267523,253800000.0,0.0
674,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,3,0,2,9,0,0,1,7,0,1,0,2,5,111738176.02288951,0.0,0.0,147373239.57258546,0.009610343840756494,8307531.064151184,25099775.661952663,0.010464207189960424,4800488.034631976,22258486.725668453,0.0,0.0,174050458.78482804,0.11645233973007874,107246180.76152784,741100000.0,0.0
675,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,5,5,0,6,0,1,0,1,0,1,0,0,1,6,163263255.48539597,0.0,0.0,73900962.61672452,0.009225751050539566,7855859.176619638,47361774.793299474,0.013538455912209113,6069555.511526527,15668459.049256602,0.006143259637529953,9347658.73959036,315295354.9218881,0.27050654520328254,248608282.60682672,333100000.0,0.0
676,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,4,5,0,2,7,5,0,0,1,3,2,60717312.84309486,0.0,0.0,138670482.35003746,0.003018873502580987,17355646.575376283,71887817.13099329,0.004373655372945292,13119718.385175735,11068771.68625446,0.0,0.0,217460807.20040596,0.021253606139999034,129489563.7104375,471600000.0,9686.544251879259
677,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,7,5,7,3,6,7,1,7,0,1,0,2,2,2,6,238400207.85263282,0.0,0.0,220706702.30400822,0.0007476878039916748,611150.1286098596,70905679.16141191,0.03399448117547276,15215449.749793394,16771584.970955769,0.0019312268873272996,2868160.987037059,176303100.47101775,0.0815181140703988,73162644.49796245,727700000.0,0.0
678,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,5,0,2,4,0,2,4,1,0,0,6,0,2,2,53972506.18695759,0.0,0.0,102498917.88556421,0.0011271778387891055,2613008.384022089,76370542.79362428,0.0009093040246063049,1130755.6552570572,19508650.545854636,0.0016012456986802402,6922192.547076531,271231372.9854575,0.08453578158760572,214157967.97218427,758400000.0,8550.219322834544
679,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,5,1,0,1,0,6,1,7,1,4,2,0,2,1,136343642.84171075,0.0,0.0,61812699.481622964,0.0276772531516187,23567577.529858913,99527916.95663401,0.0,0.0,25020674.91684363,0.0,0.0,281450293.95993245,0.24877822418141887,227094529.21240127,371400000.0,0.0
680,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,4,1,0,5,0,0,7,4,0,1,4,0,1,5,128426618.71875435,0.0,0.0,76765749.50611557,0.020125823350539914,17355646.575376283,75693735.51061252,0.017695892834057484,8067627.223780601,17113259.09648906,0.0005238789157103344,765970.3035243767,315655836.3755091,0.2749762051949333,252688673.0535045,766000000.0,0.0
681,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,7,6,0,7,9,6,7,7,6,0,0,0,3,3,5,144956226.29360634,0.0,0.0,300232072.25923526,0.0,0.0,127775366.75848815,0.0,0.0,6406546.268726039,0.0014838341958494118,6406546.268726039,114089845.0931571,0.002132312742014337,5299123.922502229,710400000.0,456.52796061805105
682,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,5,7,5,7,5,3,1,0,0,0,1,1,1,155095982.0351453,0.0,0.0,258203197.77719635,0.0,0.0,83982590.31387958,0.0,0.0,14633166.508166576,0.009541300119409608,14633166.508166576,256683658.79064494,0.19616563810613827,178976152.81022605,520200000.0,0.0
683,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,9,0,3,1,6,7,6,6,0,0,5,1,1,0,120872818.04831296,0.0,0.0,166297778.70257175,0.0002667052064307902,608145.8667518605,122543499.59055614,0.0,0.0,17942735.868812777,0.0015824799352168245,6873964.182558315,157015224.72027493,0.0419295285746161,106085253.519732,290400000.0,4321.328626949855
684,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,1,0,3,2,2,5,0,2,0,2,6,0,3,5,6,95540363.4636481,0.002024051327037524,19108819.780546844,159188958.3440743,0.0003775225434165959,2619584.214569341,39449112.62469773,0.0045924426067249545,17281294.42589398,20793414.8415654,0.0,0.0,123611770.3216231,0.0,0.0,498500000.0,1511.5647325932464
685,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,2,1,5,7,4,6,1,4,7,0,0,8,3,5,4,131919288.31926736,0.0,0.0,236400221.7149769,0.0,0.0,93029431.84969428,0.011027680319348428,4942600.355482161,16923625.115994923,0.0005071108324729133,814708.373834028,115658193.29245736,0.0011840534540020372,1069831.3465773284,1057000000.0,0.0
686,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,3,3,4,6,0,0,1,0,1,4,0,3,0,176479616.8250004,0.0,0.0,191029128.96550974,8.972253647900096e-05,611150.1286098596,84420883.07578322,0.017086334663206436,64121595.44846253,22373079.364812676,0.0004549313073823639,6025790.571847993,223525811.4419373,0.025329043919919816,193174285.39955732,84600000.0,19208.527736757336
687,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,8,0,0,1,10,0,2,3,1,2,0.0,0.0,0.0,140214235.06279024,0.012356800602731526,10468867.560641726,51250069.268933214,0.06809270293846921,30950781.641612526,30644404.427416287,0.0,0.0,128370118.83648495,0.043313454464996654,38780680.992308095,1024800000.0,0.0
688,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,2,0,7,3,7,7,0,7,0,0,6,4,6,0,2,2,177644040.84950405,0.007202527273615016,55999441.49907657,166071355.5283289,0.0,0.0,34221561.73832255,0.0,0.0,42059880.16374436,0.0,0.0,268912905.64224976,0.034805575792061644,211839500.62897655,604300000.0,14172.582328338394
689,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,2,10,0,3,2,10,0,1,0,4,3,0,0,4,2,138973384.07292515,0.0,0.0,213545625.9344353,0.0007476878039916748,611150.1286098596,69078637.21249795,0.10868327071504623,48779349.585177265,19364628.02360858,0.0,0.0,211398225.8769585,0.1592169430798731,146475743.5732298,899200000.0,0.0
690,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,3,7,3,5,7,6,3,1,0,0,1,5,1,6,204654034.25669515,0.0,0.0,210090169.26710406,0.0007476878039916748,611150.1286098596,88468682.0009217,0.0,0.0,18479980.48241663,0.008024690509299241,12159180.172750387,115563255.13869867,0.0,0.0,302400000.0,0.0
691,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,5,1,1,6,7,0,0,7,1,1,7,3,1,2,138063691.23321566,0.008433547195989682,9554409.890273422,201883077.57599238,0.003056191337460275,2580129.2312858356,43899568.631243445,0.021233840390879263,9678006.892920898,31281300.889564097,0.002188823431017524,3170743.0650845487,152236972.52067897,0.07040899662460903,62647534.67650211,61400000.0,0.0
692,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3,4,0,0,10,7,0,0,0,3,0,1,1,0,6,95213987.28559849,0.0,0.0,209974427.03375936,0.009225751050539566,7855859.176619638,40975190.79807691,0.09007444213739185,40975190.79807691,15444563.06553661,0.0,0.0,287937606.13389117,0.24164314363721584,221250533.8188298,504600000.0,0.0
693,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,3,5,7,5,2,7,0,3,2,6,7,4,6,1,5,6,215352213.86650074,0.0,0.0,121229975.87047109,0.0,0.0,85859655.01789269,0.0,0.0,44742206.00051556,0.0,0.0,124117674.86551467,0.0015507437330120792,11881369.416267904,1828800000.0,939.2117285432555
694,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,3,5,0,5,0,0,0,5,2,5,1,6,5,7,1,1,117818559.7239252,0.0,0.0,37738363.0263781,0.005248305846936453,37738363.0263781,91456152.10972479,0.0,0.0,33341135.190111157,0.0,0.0,108628166.34997386,0.0,0.0,885500000.0,2503.1215459011974
695,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,6,1,0,6,5,6,0,1,1,0,0,0,0,1,6,100714900.1874114,0.0,0.0,234302505.52961767,0.0,0.0,79953788.52521396,0.031079273841699135,38661569.24344101,9067418.948302407,0.0020473869288596454,9067418.948302407,315841648.47533166,0.09761860710854553,249154576.1602703,860900000.0,10930.454829872579
696,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,3,6,0,6,1,7,4,0,3,3,32694901.094161935,0.0,0.0,118726172.87892258,0.007514464015631371,17966796.70398614,69810785.89520885,0.0,0.0,33754914.90982836,0.0,0.0,241666511.14078283,0.06983005367454069,177744515.5612052,387000000.0,7383.412279167522
697,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,3,1,1,3,1,1,10,0,1,1,0,0,0,0,1,2,111738176.02288951,0.0,0.0,191317671.3044179,0.001006055667675393,7077215.160756221,59874559.632151656,0.00488784971237931,18582340.350378707,6111267.429974842,0.000464647048902777,6111267.429974842,180514396.69558486,0.016529101761007692,126956580.92669243,577200000.0,12071.946376151707
698,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,3,1,1,7,0,1,3,5,1,6,0,2,0,0,1,2,139382316.28490794,0.0,0.0,103434365.84835753,0.0022141802521294957,15711718.353239276,91223155.81153396,0.0,0.0,10871733.558989245,0.0002687296588738284,3539653.339467467,342132512.3142047,0.03785664463272205,288574696.5453122,891600000.0,24073.0103866518
699,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,6,0,7,0,4,1,5,0,6,7,37255203.23710208,0.0,0.0,122460836.68332316,0.018911580620609426,15913793.595996875,52484940.39427382,0.040357001476185955,18263378.65595127,30018899.7545425,0.0,0.0,232025304.63845035,0.14932961943530237,137687118.86215973,558500000.0,0.0
700,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,3,0,3,0,0,3,7,0,4,4,7,5,10,7,2,0,42291505.65437629,0.0,0.0,136688471.4214715,0.0010794854148929306,7754821.555240839,56604892.31464201,0.0,0.0,58772765.57369622,0.0,0.0,79084435.94406682,0.0,0.0,533000000.0,514.2164844030693
701,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,4,4,2,2,3,3,0,7,7,6,0,1,4,0,3,2,136038794.21624202,0.0,0.0,100759376.17493644,0.0,0.0,127775366.75848815,0.0,0.0,23641412.88810794,0.000582953657795723,7294124.095143257,245749676.07226065,0.02426674432707225,184895099.61566815,309900000.0,17685.062216363276
702,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,5,0,1,7,1,7,0,1,1,4,1,2,1,1,1,92648501.6727509,0.0,0.0,217627170.58040905,0.0,0.0,62327451.449846596,0.04654259067966869,21035232.16807365,25598630.615849145,0.0,0.0,284449486.42550313,0.2282287215792465,206741980.44508424,550900000.0,0.0
703,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,3,0,7,0,0,1,7,0,3,1,0,1,7,0,1,1,68139002.95605196,0.0,0.0,124400774.67671463,0.0014462283753881636,10334950.786526674,46650169.32145682,0.0,0.0,26043284.479238193,0.0003790745533946,4973499.543842592,360478576.69078445,0.04064427195834939,309548605.4902415,402100000.0,25465.05951337889
704,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,3,2,9,3,5,7,6,0,1,1,4,1,4,0,2,1,189648625.85114223,0.0,0.0,244981143.34573078,0.0,0.0,47250828.81704627,0.0015718268222009318,5958609.535273324,28394046.033258095,0.0,0.0,292954506.228184,0.031499604380546824,238598741.48065278,363800000.0,19007.760111927673
705,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,3,1,0,0,2,0,9,1,6,0,2,4,0,1,1,78453877.84187987,0.0,0.0,65465837.32039077,0.009553549998379391,22647421.64889297,112013628.33357728,0.0,0.0,18023885.74057771,7.556338504714375e-05,322703.34720693517,352719889.9185291,0.1185813768780678,301789918.71798617,776300000.0,12281.382187714127
706,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,3,3,5,0,5,1,7,2,0,3,3,115272862.040791,0.0,0.0,118726172.87892258,0.02087351115453159,17966796.70398614,62865075.42438113,0.0,0.0,30663030.56823361,0.0,0.0,241666511.14078283,0.19397237131816855,177744515.5612052,169200000.0,0.0
707,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,7,3,5,8,0,7,3,0,6,4,6,0,2,2,177644040.84950405,0.017286065456676037,55999441.49907657,155556128.15258938,0.0,0.0,64835987.44502628,0.0,0.0,42059880.16374436,0.0,0.0,172253842.23855305,0.04508442646289713,115180437.22527984,694800000.0,4891.407758088705
708,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,5,5,5,0,1,4,3,2,0,0,7,0.0,0.0,0.0,137544347.90648523,0.009225751050539566,7855859.176619638,52811167.63503672,0.0,0.0,28640895.65434783,0.0,0.0,327558063.7496297,0.30815653517348446,283364550.20449,1450100000.0,0.0
709,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,5,2,0,0,6,0,6,4,2,5,6,0,1,0,134088166.03671771,0.0,0.0,81514331.50203505,0.017899407877642798,15469228.061930167,63699598.27434066,0.0,0.0,35094140.67941117,0.0,0.0,49209974.77155028,0.025967370014028365,24172760.685376555,952800000.0,0.0
710,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,2,0,7,1,0,4,3,7,0,0,6,1,6,1,2,5,165502783.5825824,0.007202527273615016,55999441.49907657,108651491.93332964,9.742821965087316e-05,568033.60376936,34221561.73832255,0.0,0.0,36242968.75925505,0.0,0.0,102261903.51390286,0.0013493372925622012,8137652.063882766,816000000.0,1304.0781774835377
711,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,3,0,4,6,8,5,3,1,3,7,3,2,1,168454430.087446,0.04801684849076676,55999441.49907657,141272299.81452632,0.014097233336011138,12368016.92734775,112417091.635077,0.0,0.0,31376262.396394357,0.0,0.0,96827035.66515414,0.007191521784886154,6355022.037399667,377300000.0,0.0
712,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,8,1,6,0,2,7,0,0,7,0,0,0,53972506.18695759,0.0,0.0,220682862.93184873,0.0,0.0,88233261.21541679,0.06549902467628455,29465162.469599232,23637572.278186914,0.005950662391743956,9375920.496687666,416574384.99287975,0.4522087913491582,416574384.99287975,604800000.0,0.0
713,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,1,6,2,7,5,7,7,1,1,1,3,1,0,1,5,152175245.44434986,0.001012025663518762,9554409.890273422,258203197.77719635,0.0,0.0,86462899.21101597,0.0,0.0,23003415.939995717,5.5644812702707504e-05,710298.6298396086,189761039.53936523,0.016558650774920733,126793876.21736065,377300000.0,10310.089046735766
714,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,7,9,6,0,7,6,1,0,0,2,3,6,90462322.17815001,0.0,0.0,300232072.25923526,0.0,0.0,98386577.89080377,0.05414580073956371,24440457.473114926,12633834.247304065,0.004324701868923619,6313033.937637823,165786984.4548715,0.06434903349854838,58106311.82740907,387000000.0,0.0
715,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,6,6,0,0,2,6,2,5,5,1,3,78453877.84187987,0.0,0.0,210869178.8533955,0.0007476878039916748,611150.1286098596,76070903.71037138,0.11963477643599332,53903085.51156762,36038529.368792966,0.0,0.0,103424912.41094339,0.0,0.0,302400000.0,0.0
716,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,3,2,3,3,6,5,1,0,1,1,1,1,2,0,2,133525995.04972324,0.0,0.0,201888339.74756533,0.0007408477956410839,608145.8667518605,76507459.86897525,0.07838914714854062,35215240.58720231,20158709.473703325,0.00035013215768429587,540966.6140589145,119274184.57133701,0.06840674188775271,62200779.55806382,848900000.0,0.0
717,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,1,2,0,0,0,5,0,1,1,7,0,6,0,0,2,71223146.50296113,0.0,0.0,75121821.28397855,0.00276772531516187,15711718.353239276,53540579.71385881,0.004032675491046228,12248360.432085862,30185557.33409556,0.0,0.0,361292448.4145895,0.05455971300214124,333714218.4469343,502300000.0,22605.615437484732
