,Unnamed: 0,A.5_Expected Number of Deaths,A.5_Expected Annual Damage,Expected Evacuation Costs,Expected Annual Damage,Total Investment Costs,Expected Number of Deaths
61384,61384,0.1548608390940795,196131428.03348204,0.0,445099668.8429743,52867818.19880375,0.3198367108151637
61385,61385,0.0641407691531102,57645869.94553344,0.0,350344945.8780464,52867818.19880375,0.3761435163561831
61386,61386,0.3196450025089264,300515955.8601923,0.0,341778819.5626683,52867818.19880375,0.3662452994179743
61387,61387,0.0,0.0,0.0,2768619933.826504,52867818.19880375,2.417915584797541
61388,61388,0.0387413965413658,57764500.20447736,0.0,178746145.4238708,52867818.19880375,0.122416496656755
61389,61389,0.1448994448085371,123018085.35599583,0.0,155484193.1471926,52867818.19880375,0.1794801879470962
61390,61390,0.1329672006018732,127036864.82194886,0.0,2382915266.277599,52867818.19880375,1.8931434719139213
61391,61391,0.4212704314287234,395928997.9617192,0.0,430671898.9415947,52867818.19880375,0.4561502727166691
61392,61392,0.0082687266586383,8296917.521075976,0.0,500813733.3616452,52867818.19880375,0.3724573373513362
61393,61393,0.3613881483967662,414874860.0507487,0.0,443301928.79403454,52867818.19880375,0.393491815349097
61394,61394,0.0416526247646285,49283186.26406945,0.0,2932603026.901739,52867818.19880375,1.828201860572666
61395,61395,0.0499391174698732,58375577.03810069,0.0,2803087343.366984,52867818.19880375,1.832537204388024
61396,61396,0.4484197538282922,371572903.16223407,0.0,2381088786.0075235,52867818.19880375,2.3465474458086604
61397,61397,0.0,0.0,0.0,137493040.72873202,52867818.19880375,0.1322625968803189
61398,61398,0.56174711243883,726821740.9225731,0.0,3434670644.4607306,52867818.19880375,4.098358284787727
61399,61399,0.0,0.0,0.0,721033891.2051611,52867818.19880375,0.5323197632380386
61400,61400,0.0,0.0,0.0,641386177.3889011,52867818.19880375,1.0499074014869385
61401,61401,0.0,0.0,0.0,624499289.1027956,52867818.19880375,0.5215164728868927
61402,61402,0.1505370916350581,167344390.55460647,0.0,260509682.69493225,52867818.19880375,0.2824926530224305
61403,61403,0.0,0.0,0.0,2761856847.6077013,52867818.19880375,2.163933731813708
61404,61404,0.1045907592731324,91513477.6601848,0.0,247229399.12461573,52867818.19880375,0.2606799264586247
61405,61405,0.0,0.0,0.0,864675537.047819,52867818.19880375,0.7308124990810998
61406,61406,0.0,0.0,0.0,412538196.6764729,52867818.19880375,0.303346824592357
61407,61407,0.0,0.0,0.0,127028109.64194284,52867818.19880375,0.1161616836226407
61408,61408,0.6342003049606177,613176295.2559183,0.0,734628532.6018436,52867818.19880375,0.7785548938212767
61409,61409,0.3897616302912547,359871579.3843882,0.0,413736174.4845013,52867818.19880375,0.4986956650379642
61410,61410,0.0,0.0,0.0,245799940.8084811,52867818.19880375,0.335091145942769
61411,61411,0.0,0.0,0.0,586151949.4911567,52867818.19880375,0.4510063543343214
61412,61412,0.1555089565245423,131319591.65221985,0.0,196591479.2340729,52867818.19880375,0.2208937136203072
61413,61413,0.0,0.0,0.0,3165718976.115807,52867818.19880375,1.78819861587255
61414,61414,0.0680098224903237,68111901.76178935,0.0,142762931.28094882,52867818.19880375,0.1833712574058492
61415,61415,0.0,0.0,0.0,2588020817.6202183,52867818.19880375,1.7706677101040915
61416,61416,0.0,0.0,0.0,3188939434.186843,52867818.19880375,2.8650542645103925
61417,61417,0.0,0.0,0.0,582116794.4189012,52867818.19880375,0.3847838464449443
61418,61418,0.0,0.0,0.0,2213199876.610658,52867818.19880375,1.7179344875542724
61419,61419,0.0,0.0,0.0,123431352.89686844,52867818.19880375,0.1009778681480134
61420,61420,0.0,0.0,0.0,2755702359.059957,52867818.19880375,1.7915429864373609
61421,61421,0.0,0.0,0.0,420640693.7445799,52867818.19880375,0.3295570274260626
61422,61422,0.0,0.0,0.0,357928816.38404614,52867818.19880375,0.5001279971658656
61423,61423,0.3329396560071852,400923996.1347816,0.0,498573189.4011066,52867818.19880375,0.3863144374918868
61424,61424,0.0,0.0,0.0,2550621105.53677,52867818.19880375,1.7783035703117287
61425,61425,0.0,0.0,0.0,260797525.75261688,52867818.19880375,0.2715947692606775
61426,61426,0.0,0.0,0.0,1887256884.4606805,52867818.19880375,1.2404960970694008
61427,61427,0.0,0.0,0.0,905069027.3068384,52867818.19880375,0.7488137849168452
61428,61428,0.0,0.0,0.0,789358652.8486186,52867818.19880375,0.6706297511219803
61429,61429,0.0,0.0,0.0,2362562716.732406,52867818.19880375,1.7277955791780115
61430,61430,0.0717645542384668,91401169.35057949,0.0,208047891.2811181,52867818.19880375,0.1434687720032741
61431,61431,0.0,0.0,0.0,2699822227.2528086,52867818.19880375,1.7915458835814595
61432,61432,0.0,0.0,0.0,2380204890.128024,52867818.19880375,2.405835725252741
61433,61433,0.0,0.0,0.0,1625263938.0477707,52867818.19880375,1.5383772798239583
61434,61434,0.4561134535262827,465295893.24386567,0.0,1205033310.748104,52867818.19880375,1.022469392523643
61435,61435,0.0,0.0,0.0,1421889144.036197,52867818.19880375,1.129992938097463
61436,61436,0.0970265066553342,76090178.57852495,0.0,126285659.19604336,52867818.19880375,0.2078697962267058
61437,61437,0.2517696038632583,237984794.93075544,0.0,1508872406.2853868,52867818.19880375,1.2897392888375374
61438,61438,0.0,0.0,0.0,1923846960.876366,52867818.19880375,2.0379934552225967
61439,61439,0.0,0.0,0.0,2870556717.042207,52867818.19880375,1.7765317375211591
61440,61440,0.0,0.0,0.0,2881753650.7954006,52867818.19880375,1.7853337281259316
61441,61441,0.0,0.0,0.0,3217069453.5157194,52867818.19880375,1.8522548872172244
61442,61442,0.0,0.0,0.0,2996088141.9117465,52867818.19880375,1.7641597320005111
61443,61443,0.0,0.0,0.0,692434165.5715193,52867818.19880375,0.8908966141914868
61444,61444,0.0,0.0,0.0,2456351526.786989,52867818.19880375,1.7716950961663307
61445,61445,0.0054510643106348,6852130.73026833,0.0,2666932450.5838547,52867818.19880375,1.7639885516461395
61446,61446,0.0282373740887105,31365831.77213085,0.0,2626582855.970027,52867818.19880375,1.8050843260579537
61447,61447,0.0145057276856962,13738114.97606996,0.0,2313335246.770473,52867818.19880375,1.821202407955809
61448,61448,0.0,0.0,0.0,373780609.7533991,52867818.19880375,0.3303485164141192
61449,61449,0.0,0.0,0.0,3024100596.088948,52867818.19880375,1.7828853310988484
61450,61450,0.1598232589831546,203298497.5406831,0.0,248538761.37278005,52867818.19880375,0.2108192521802874
61451,61451,0.0060169786185571,6112358.942851175,0.0,2305271049.473313,52867818.19880375,2.3350158450951475
61452,61452,0.0,0.0,0.0,156887342.57616386,52867818.19880375,0.1679180897048331
61453,61453,0.0,0.0,0.0,2215432147.8529286,52867818.19880375,1.7744327429080406
61454,61454,0.0,0.0,0.0,545061180.2264272,52867818.19880375,0.5135696886381053
61455,61455,0.0,0.0,0.0,2213199876.610658,52867818.19880375,1.7179344875542724
61456,61456,0.0546939871659202,54429574.051643945,0.0,363359987.05085874,52867818.19880375,0.3413579599457218
61457,61457,0.0,0.0,0.0,299025781.33293223,52867818.19880375,0.2694972702548404
61458,61458,0.0,0.0,0.0,2550621105.53677,52867818.19880375,1.7783035703117287
61459,61459,0.0,0.0,0.0,3030422588.5403805,52867818.19880375,1.755672442170611
61460,61460,0.0,0.0,0.0,2297845610.758987,52867818.19880375,1.8056566230621864
61461,61461,0.1145175695164053,145499630.2879616,0.0,195362405.329951,52867818.19880375,0.1501987905042437
61462,61462,0.0192231605389586,16914683.018983066,0.0,1975364604.560159,52867818.19880375,1.804020119485768
61463,61463,0.3233484625229202,457531911.3583902,0.0,3463605775.9654136,52867818.19880375,2.0929040851773872
61464,61464,0.0,0.0,0.0,3080958686.4806194,52867818.19880375,1.7924668810749167
61465,61465,0.0,0.0,0.0,118172072.63729438,52867818.19880375,0.0936095207453699
61466,61466,0.0,0.0,0.0,232333576.75648844,52867818.19880375,0.1336716014786109
61467,61467,0.0,0.0,0.0,154089445.12039202,52867818.19880375,0.1004398922572032
61468,61468,0.0416207382997286,43367253.87548109,0.0,220997589.3775382,52867818.19880375,0.2088694275999819
61469,61469,0.0,0.0,0.0,218245862.8270683,52867818.19880375,0.1737862097161464
61470,61470,0.0,0.0,0.0,177473332.33150947,52867818.19880375,0.1001073900769346
61471,61471,0.0,0.0,0.0,655248484.8745425,52867818.19880375,0.4897860999671724
61472,61472,0.0,0.0,0.0,1931845099.504623,52867818.19880375,3.109276961470856
61473,61473,0.884835906423073,1064747754.2001677,0.0,1290910888.332765,52867818.19880375,1.0294904559948082
61474,61474,0.0,0.0,0.0,1216691010.034332,52867818.19880375,0.7148331224740323
61475,61475,0.0,0.0,0.0,2604476042.3650246,52867818.19880375,1.7847969589468091
61476,61476,0.0,0.0,0.0,2380674878.8597937,52867818.19880375,1.7787363418355688
61477,61477,0.0,0.0,0.0,1012278417.4575416,52867818.19880375,0.749711601791375
61478,61478,0.1060050736094576,93381821.08414435,0.0,280267296.8880198,52867818.19880375,0.2900795374147199
61479,61479,0.0,0.0,0.0,2464670989.372721,52867818.19880375,1.7721430858244351
61480,61480,0.0,0.0,0.0,1192714198.894674,52867818.19880375,1.1069290427307044
61481,61481,0.0,0.0,0.0,2804788793.159974,52867818.19880375,1.7256337091919949
61482,61482,0.0,0.0,0.0,184121087.575709,52867818.19880375,0.0950204992386427
61483,61483,0.908802060883244,998163191.052199,0.0,1046809338.8634064,52867818.19880375,0.948528810864623
61484,61484,0.0,0.0,0.0,313867272.3263883,52867818.19880375,0.3929417342224406
61485,61485,0.0,0.0,0.0,2845975923.148657,52867818.19880375,1.757572578568004
61486,61486,0.0269356732917145,29986554.29173754,0.0,447316460.4539358,52867818.19880375,0.3769034066188338
61487,61487,0.6485350319114526,789814924.8804953,0.0,995350215.9232528,52867818.19880375,0.7845304873797678
61488,61488,0.0,0.0,0.0,2403283436.186357,52867818.19880375,1.7237069138862575
61489,61489,0.0646523158967597,86353755.34997864,0.0,3181099431.70141,52867818.19880375,1.8066107451636977
61490,61490,0.0,0.0,0.0,2693807148.823998,52867818.19880375,1.7865492358080377
61491,61491,0.0,0.0,0.0,2804509080.6000915,52867818.19880375,1.4893329695205737
61492,61492,0.0,0.0,0.0,541215443.8931,52867818.19880375,0.4632410208529112
61493,61493,0.0,0.0,0.0,210456473.98350948,52867818.19880375,0.139482662969692
61494,61494,0.0464618169061212,42396395.83339055,0.0,2319430814.6454334,52867818.19880375,1.9748949971432876
61495,61495,0.1468577914276224,179227367.34682733,0.0,325464185.81151134,52867818.19880375,0.2474661508178304
61496,61496,0.0,0.0,0.0,584287044.7301896,52867818.19880375,0.5713306781906419
61497,61497,0.0339620867412111,38246977.236756735,0.0,2760623069.463299,52867818.19880375,1.7778793879561272
61498,61498,0.0,0.0,0.0,603264230.1904464,52867818.19880375,0.6673376520161638
61499,61499,0.0,0.0,0.0,2117493297.0480475,52867818.19880375,1.801619256694465
61500,61500,0.0,0.0,0.0,215692718.13148332,52867818.19880375,0.1757763136927836
61501,61501,0.3672881817041764,428124107.8714026,0.0,476762813.483105,52867818.19880375,0.3928513145452983
61502,61502,0.0,0.0,0.0,2216150036.846922,52867818.19880375,1.773447501821826
61503,61503,0.0154446265655968,19282273.864533752,0.0,117364429.24663883,52867818.19880375,0.0796155635353216
61504,61504,0.0273899155326211,31554267.173414744,0.0,2729660236.966397,52867818.19880375,1.817510144209776
61505,61505,0.0,0.0,0.0,1895111966.9155457,52867818.19880375,1.287952371754581
61506,61506,0.2568198638759198,332432549.34128433,0.0,419961452.7646949,52867818.19880375,0.3551313559188848
61507,61507,0.0,0.0,0.0,3164067573.964064,52867818.19880375,1.7893427403991249
61508,61508,0.0,0.0,0.0,39674366.92881291,52867818.19880375,0.0367250214976464
61509,61509,0.0,0.0,0.0,3004499478.3294425,52867818.19880375,3.8116354849348015
61510,61510,0.0,0.0,0.0,522853712.73425,52867818.19880375,0.8936720960864467
61511,61511,0.0,0.0,0.0,3059272405.5298448,52867818.19880375,1.7766732963471266
61512,61512,0.0144404652358798,18759260.184459925,0.0,3142523336.5621195,52867818.19880375,1.775246820615329
61513,61513,0.0,0.0,0.0,96214915.98241374,52867818.19880375,0.0538733281950166
61514,61514,0.0,0.0,0.0,1801930150.0657723,52867818.19880375,1.7564564179361677
61515,61515,0.0,0.0,0.0,76901409.07791092,52867818.19880375,0.0558638083766975
61516,61516,0.0,0.0,0.0,2768464079.488842,52867818.19880375,1.7644880197022623
61517,61517,0.0,0.0,0.0,293706564.5066724,52867818.19880375,0.2117169919747991
61518,61518,0.0,0.0,0.0,340313568.6183211,52867818.19880375,0.2262546942661489
61519,61519,0.0,0.0,0.0,3020477330.479714,52867818.19880375,1.782192479014033
61520,61520,0.0,0.0,0.0,2695256067.64613,52867818.19880375,1.7804954264112252
61521,61521,0.0,0.0,0.0,3451733049.143584,52867818.19880375,1.852209618477707
61522,61522,0.0,0.0,0.0,183473223.0947601,52867818.19880375,0.1339484823896747
61523,61523,0.2742324424494614,255106467.5702637,0.0,299005057.52282846,52867818.19880375,0.3146700014948882
61524,61524,0.0587331628144949,70789277.76312067,0.0,1047505798.853609,52867818.19880375,0.829697977375694
61525,61525,0.0,0.0,0.0,3378258940.7754865,52867818.19880375,1.7988153816770238
61526,61526,0.0,0.0,0.0,56730636.345904894,52867818.19880375,0.079102900104593
61527,61527,0.0,0.0,0.0,324285047.9398561,52867818.19880375,0.2668334639518656
61528,61528,0.7246768818394754,650452538.6273532,0.0,689612297.843145,52867818.19880375,0.7720182275266488
61529,61529,0.0,0.0,0.0,2409945029.50324,52867818.19880375,1.729455612280404
61530,61530,0.0,0.0,0.0,118995622.05410932,52867818.19880375,0.1060354603790366
61531,61531,0.020089947531117,26402208.355680518,0.0,690175107.8368063,52867818.19880375,0.4109343102661956
61532,61532,0.0,0.0,0.0,3355285438.1869025,52867818.19880375,2.149038050718992
61533,61533,0.0,0.0,0.0,2589382267.889367,52867818.19880375,1.771836756966476
61534,61534,0.0,0.0,0.0,1511647098.169917,52867818.19880375,2.2352964765168264
61535,61535,0.0576796302199151,61198331.764477074,0.0,2626642445.208824,52867818.19880375,1.8445661726868576
61536,61536,0.1526621043771164,181765627.45665684,0.0,2361190420.279657,52867818.19880375,1.506984125378298
61537,61537,0.0,0.0,0.0,2318728287.2624564,52867818.19880375,1.855535906879584
61538,61538,0.1789607175777047,178544373.16675454,0.0,441741243.9705357,52867818.19880375,0.3903473534784366
61539,61539,0.0,0.0,0.0,1562657805.7881088,52867818.19880375,1.0329869927266502
61540,61540,0.0028618666518277,2949999.843116271,0.0,465706734.0775333,52867818.19880375,0.3392682469101045
61541,61541,0.0,0.0,0.0,3261392647.142629,52867818.19880375,2.3746669427666296
61542,61542,0.0785725106027512,74392768.23367345,0.0,1409512194.7225342,52867818.19880375,1.1505950642911429
61543,61543,0.0,0.0,0.0,141520328.44116756,52867818.19880375,0.1074959206047817
61544,61544,0.4989505335495938,631343484.7365905,0.0,757576461.404686,52867818.19880375,0.5854572001084224
61545,61545,0.0,0.0,0.0,172239999.45937994,52867818.19880375,0.1396278300110076
61546,61546,0.0,0.0,0.0,3092060871.4464684,52867818.19880375,1.798222214682518
61547,61547,0.0,0.0,0.0,54001346.68810736,52867818.19880375,0.0259985858476044
61548,61548,0.0473759579578699,46350548.15733366,0.0,3342169026.1776137,52867818.19880375,4.350145670080378
61549,61549,0.0,0.0,0.0,2754382508.595436,52867818.19880375,1.7904688571996892
61550,61550,0.0,0.0,0.0,3574846644.336854,52867818.19880375,2.202037336825299
61551,61551,0.0,0.0,0.0,145864900.5828623,52867818.19880375,0.1081855024313871
61552,61552,0.4101244613356075,520079888.3302071,0.0,597064665.6765057,52867818.19880375,0.4711673371295191
61553,61553,0.0,0.0,0.0,208639828.23163205,52867818.19880375,0.2195116096979477
61554,61554,0.0,0.0,0.0,144794604.33752185,52867818.19880375,0.147779009660547
61555,61555,0.0715707352238779,78034196.95351201,0.0,2922442102.064091,52867818.19880375,2.0700550695257904
61556,61556,0.0,0.0,0.0,708437776.5715786,52867818.19880375,0.599795636376602
61557,61557,0.0,0.0,0.0,32762348.3289785,52867818.19880375,0.0241917425427746
61558,61558,0.0,0.0,0.0,984548484.9828068,52867818.19880375,0.6179077825263848
61559,61559,0.0051090211428599,4537565.910066493,0.0,2093024016.334049,52867818.19880375,1.7753946948707808
61560,61560,0.0,0.0,0.0,355096011.07994866,52867818.19880375,0.3689799653989842
61561,61561,0.0,0.0,0.0,446597627.42518425,52867818.19880375,0.6359860375916916
61562,61562,0.1910894529639693,259479666.6397065,0.0,442351350.2914671,52867818.19880375,0.3026956937722564
61563,61563,0.0,0.0,0.0,2031672124.8099296,52867818.19880375,1.0148389013004493
61564,61564,0.0414662681227811,45598603.52458803,0.0,552619335.2801344,52867818.19880375,0.5780750620132186
61565,61565,0.2462579802229139,253733880.34043375,0.0,329416720.57705563,52867818.19880375,0.3232816042091751
61566,61566,0.0,0.0,0.0,1567940768.461765,52867818.19880375,3.0086374638648
61567,61567,0.0,0.0,0.0,246035192.342958,52867818.19880375,0.1636794651138619
61568,61568,0.0,0.0,0.0,2589217292.504344,52867818.19880375,1.7716950961663307
61569,61569,0.7665665669332515,1015474115.87142,0.0,2763028172.130601,52867818.19880375,1.8015626029640883
61570,61570,0.8319672840768807,824172142.7471817,0.0,1057712259.7350352,52867818.19880375,1.0318859655732546
61571,61571,0.0,0.0,0.0,2387423986.432083,52867818.19880375,1.5500956727263278
61572,61572,0.0,0.0,0.0,2637983235.417338,52867818.19880375,1.7401959508730576
61573,61573,0.3951510798395022,426387801.9205862,0.0,683750019.2586004,52867818.19880375,0.582356490770075
61574,61574,0.0498240720318804,49819899.519672245,0.0,1458836087.319278,52867818.19880375,1.0848092909966351
61575,61575,0.0,0.0,0.0,390196173.3582899,52867818.19880375,0.3239841773383862
61576,61576,0.0,0.0,0.0,97876815.17849216,52867818.19880375,0.0790026450169857
61577,61577,0.1513488049688244,144111986.29463664,0.0,352951338.87009764,52867818.19880375,0.341854341380752
61578,61578,0.1458177249046058,142841120.37288994,0.0,180401361.59438857,52867818.19880375,0.1807618448137591
61579,61579,0.0,0.0,0.0,174454856.81190985,52867818.19880375,0.2565822744529366
61580,61580,0.0,0.0,0.0,279575517.09729564,52867818.19880375,0.2854879650063142
61581,61581,0.0,0.0,0.0,367258819.0080163,52867818.19880375,0.3901086850382756
61582,61582,0.8435835681105269,984183628.527182,0.0,2107020176.669748,52867818.19880375,1.607685561829006
61583,61583,0.0102206374225827,9872925.815312035,0.0,157336063.83130455,52867818.19880375,0.1768503073362617
61584,61584,0.0006717847942388,1007865.268753542,0.0,292715919.278669,52867818.19880375,0.127590090437812
61585,61585,0.0,0.0,0.0,491162401.2804558,52867818.19880375,0.9686176987736712
61586,61586,0.0,0.0,0.0,2589382267.889367,52867818.19880375,1.771836756966476
61587,61587,0.2345729996554807,324334641.9189937,0.0,3659896041.558512,52867818.19880375,2.0094023088295145
61588,61588,0.0,0.0,0.0,2845572772.8348947,52867818.19880375,1.7572599665235251
61589,61589,0.0,0.0,0.0,481116153.7928006,52867818.19880375,0.3749054491625012
61590,61590,0.0,0.0,0.0,547506600.3045235,52867818.19880375,0.4502603576067134
61591,61591,0.0,0.0,0.0,164725375.7244233,52867818.19880375,0.2818224519064382
61592,61592,0.0,0.0,0.0,2322548894.683564,52867818.19880375,1.827711158421906
61593,61593,0.0,0.0,0.0,139209752.85401183,52867818.19880375,0.0935966630175276
61594,61594,0.0,0.0,0.0,870396973.7812982,52867818.19880375,0.5820169127331771
61595,61595,0.0,0.0,0.0,76931305.9104166,52867818.19880375,0.174244518436635
61596,61596,0.0312840648852816,25908753.988134235,0.0,1814880825.276748,52867818.19880375,1.772197560339941
61597,61597,0.0468738894058463,54912634.7361438,0.0,1121058908.2665553,52867818.19880375,0.7392230068483939
61598,61598,0.0,0.0,0.0,3100643346.36568,52867818.19880375,1.744447639324067
61599,61599,0.0,0.0,0.0,458272460.8127233,52867818.19880375,0.4689119246219023
61600,61600,0.0,0.0,0.0,330288501.2329937,52867818.19880375,0.2333159452762852
61601,61601,0.0,0.0,0.0,1217264656.6922095,52867818.19880375,2.2800937210606818
61602,61602,0.0,0.0,0.0,201408800.62241223,52867818.19880375,0.1888845931275902
61603,61603,0.0300020303003703,37312519.48924984,0.0,371147200.9969527,52867818.19880375,0.2327742224689763
61604,61604,0.0,0.0,0.0,2584124644.1867914,52867818.19880375,1.926635346787704
61605,61605,0.3731141528463936,384120820.43183845,0.0,655374240.7571843,52867818.19880375,0.5743170113434418
61606,61606,0.0,0.0,0.0,1357739816.4778326,52867818.19880375,0.7758785568707308
61607,61607,0.0,0.0,0.0,921569823.6260602,52867818.19880375,0.7545505946470692
61608,61608,0.0,0.0,0.0,2376412537.3373137,52867818.19880375,1.738192525953301
61609,61609,0.0,0.0,0.0,1277974273.1356478,52867818.19880375,1.7205465259380426
61610,61610,0.0,0.0,0.0,2971430403.830864,52867818.19880375,1.8559717401172384
61611,61611,0.0,0.0,0.0,1956762824.014692,52867818.19880375,1.4787691428211869
61612,61612,0.0,0.0,0.0,1386303526.7335618,52867818.19880375,1.0398090159316076
61613,61613,0.0,0.0,0.0,427146243.1845838,52867818.19880375,0.3641366577629587
61614,61614,0.0,0.0,0.0,1234550821.4430258,52867818.19880375,1.7096427095799551
61615,61615,0.0,0.0,0.0,243964923.62130785,52867818.19880375,0.3294790810187286
61616,61616,0.0,0.0,0.0,1559565794.8213034,52867818.19880375,1.030462453181156
61617,61617,0.0,0.0,0.0,2690553206.7497244,52867818.19880375,1.7385417952481146
61618,61618,0.0,0.0,0.0,2884219084.2078,52867818.19880375,1.7872471317067835
61619,61619,0.0,0.0,0.0,2249348647.924061,52867818.19880375,1.7500708593272112
61620,61620,0.0,0.0,0.0,577101994.7574016,52867818.19880375,0.4522183433493624
61621,61621,0.0,0.0,0.0,683093584.1077664,52867818.19880375,0.7944880420963978
61622,61622,0.0278940767633442,27687315.419608824,0.0,2440917626.844704,52867818.19880375,1.80482461661456
61623,61623,0.0,0.0,0.0,2889041245.011329,52867818.19880375,1.7909895660836606
61624,61624,0.0,0.0,0.0,797148026.7262523,52867818.19880375,0.8354895027365005
61625,61625,0.0,0.0,0.0,2717931454.945533,52867818.19880375,1.760806355379449
61626,61626,0.0,0.0,0.0,89506268.85414137,52867818.19880375,0.0667854112196081
61627,61627,0.0,0.0,0.0,3055642897.5739503,52867818.19880375,1.7105816583951086
61628,61628,0.0,0.0,0.0,3176091638.239846,52867818.19880375,2.4885608376526926
61629,61629,1.0061462221718642,1565853642.0559704,0.0,1621035039.5966988,52867818.19880375,1.04102606345981
61630,61630,0.1387430817396693,128899832.52234308,0.0,182820725.8771439,52867818.19880375,0.2432971790120771
61631,61631,0.0,0.0,0.0,2893615882.4240904,52867818.19880375,1.778201257764482
61632,61632,0.6816405438038537,787479226.5702049,0.0,833742889.6157001,52867818.19880375,0.7186280858893235
61633,61633,0.0,0.0,0.0,1390893210.9167628,52867818.19880375,3.05032896965966
61634,61634,0.3953739411278952,548414756.4552513,0.0,801639664.7102435,52867818.19880375,0.7108569478833757
61635,61635,0.0,0.0,0.0,1113161701.7064166,52867818.19880375,0.9334563810375884
61636,61636,0.0318466573070989,36484285.862801805,0.0,314083868.38801247,52867818.19880375,0.2295952990039513
61637,61637,0.0,0.0,0.0,405719629.58922106,52867818.19880375,0.7284979138996955
61638,61638,0.0055710406244877,5813050.064641519,0.0,725251022.790614,52867818.19880375,0.6691960307274942
61639,61639,0.0,0.0,0.0,1949333070.1303136,52867818.19880375,1.7724345251031417
61640,61640,0.0,0.0,0.0,3040592217.929119,52867818.19880375,1.7630722281350466
61641,61641,0.0,0.0,0.0,549688746.9117423,52867818.19880375,0.5226857696652769
61642,61642,0.0,0.0,0.0,2294917491.9421964,52867818.19880375,1.9502539559359773
61643,61643,0.0195811471538015,20117743.61754196,0.0,47391601.57109734,52867818.19880375,0.0511581786116395
61644,61644,0.0583024214381889,71645959.18262607,0.0,3145759200.165704,52867818.19880375,1.8449757650250744
61645,61645,0.0,0.0,0.0,591832176.8884909,52867818.19880375,0.4952461650723523
61646,61646,0.9875347641528174,838384272.5099772,0.0,859261928.0917406,52867818.19880375,1.0155331472137907
61647,61647,0.0,0.0,0.0,76158893.31600612,52867818.19880375,0.0485262380072297
61648,61648,0.8625350361273525,1275124758.8385296,0.0,2284362350.448353,52867818.19880375,1.485478964666008
61649,61649,0.4287744016450468,451061897.2500712,0.0,476147565.4337314,52867818.19880375,0.4707660277568146
61650,61650,0.0069124186226912,10361866.065129006,0.0,3576853995.4134407,52867818.19880375,1.7564841888054217
61651,61651,0.157430973374803,170890928.78681642,0.0,313652111.90362364,52867818.19880375,0.2701685936176005
61652,61652,0.1429456497434453,159543797.93213758,0.0,1763707276.026633,52867818.19880375,1.2117693946377734
61653,61653,0.0757923394270703,70238041.14658974,0.0,810470929.1629244,52867818.19880375,0.8312067738040179
61654,61654,0.0,0.0,0.0,1468077687.2802358,52867818.19880375,3.0096370595830213
61655,61655,0.0,0.0,0.0,759932565.3519255,52867818.19880375,0.5954527821883291
61656,61656,0.0371957457788748,50755945.12608227,0.0,186054233.15925828,52867818.19880375,0.1379365394983832
61657,61657,0.0,0.0,0.0,1586619006.8999665,52867818.19880375,2.572513127542264
61658,61658,0.0,0.0,0.0,2839520659.211878,52867818.19880375,1.7529789211539224
61659,61659,0.0,0.0,0.0,71432607.73793925,52867818.19880375,0.0831313716840857
61660,61660,0.0,0.0,0.0,2492449771.014771,52867818.19880375,1.7274874308536967
61661,61661,0.0,0.0,0.0,1696855561.5675406,52867818.19880375,1.0139094900494885
61662,61662,0.0,0.0,0.0,1434233728.5779605,52867818.19880375,1.015629787730104
61663,61663,0.0,0.0,0.0,128912311.89199138,52867818.19880375,0.1033946629153567
61664,61664,0.0,0.0,0.0,840981414.7957717,52867818.19880375,1.0609035774056748
61665,61665,0.0,0.0,0.0,135033017.79884845,52867818.19880375,0.1567722384657251
61666,61666,0.0,0.0,0.0,486363876.4320111,52867818.19880375,0.4369937843522564
61667,61667,0.0,0.0,0.0,2544351141.00463,52867818.19880375,1.8897230325698209
61668,61668,0.0,0.0,0.0,2720638885.7579823,52867818.19880375,1.7606244413480194
61669,61669,0.0,0.0,0.0,2409164958.349052,52867818.19880375,1.7750011799280507
61670,61670,0.0,0.0,0.0,2793553266.95791,52867818.19880375,1.8234936168011315
61671,61671,0.0,0.0,0.0,2398586113.9272966,52867818.19880375,1.7694947095588665
61672,61672,0.8954897910113632,930379852.0219356,0.0,1110080473.5003762,52867818.19880375,1.071452231629836
61673,61673,0.0,0.0,0.0,3345667320.6592083,52867818.19880375,1.783898424280809
61674,61674,0.0,0.0,0.0,307942327.1035616,52867818.19880375,0.2671810207202385
61675,61675,0.0929802080023655,129915393.12363216,0.0,1511479316.2077217,52867818.19880375,0.8498450126504542
61676,61676,0.0,0.0,0.0,2479482597.89698,52867818.19880375,1.8712567023957496
61677,61677,0.0022081598133464,2833506.262816483,0.0,85264055.22603159,52867818.19880375,0.0506634984682259
61678,61678,0.0,0.0,0.0,3087557738.642196,52867818.19880375,1.9474023942018752
61679,61679,0.2444132852622806,257982415.9162684,0.0,535134474.4517883,52867818.19880375,0.5090614207300412
61680,61680,0.0,0.0,0.0,2326712308.391228,52867818.19880375,1.6156254233464653
61681,61681,0.0,0.0,0.0,144634015.23841596,52867818.19880375,0.1368719941745474
61682,61682,0.0596443560796181,66297177.39866175,0.0,275764392.04990685,52867818.19880375,0.1734762784543927
61683,61683,0.0,0.0,0.0,2456215280.091949,52867818.19880375,3.2221108557175446
61684,61684,0.0,0.0,0.0,91004484.07359204,52867818.19880375,0.0619593283479507
61685,61685,0.0,0.0,0.0,2695209572.75495,52867818.19880375,1.7870333655306263
